,ADJOE,WAB,EFG_O,TOR,ORB,DRB,TORD,ADJDE,EFG_D,FTRD,ADJ_T,FTR,3P_D,2P_O,3P_O,W:G
822,98.4,-18.6,48.8,18.0,28.9,34.9,18.8,119.4,53.4,38.3,71.4,34.5,35.3,46.7,34.9,0.323
823,90.1,-19.3,43.1,19.4,28.2,34.7,16.0,117.5,54.7,31.8,66.4,29.7,36.8,44.3,27.5,0.233
824,95.4,-15.8,45.6,18.7,33.5,30.7,20.5,111.2,51.9,41.7,70.0,39.3,34.6,44.8,32.0,0.433
825,94.6,-13.0,49.4,21.1,31.6,29.8,20.2,108.3,50.0,43.1,70.0,31.3,35.7,46.1,37.0,0.467
826,96.8,-10.3,51.2,19.5,27.8,28.6,18.0,111.9,51.5,31.5,70.1,37.5,33.1,54.3,30.3,0.606
827,99.7,-9.6,48.1,16.7,26.7,35.8,20.9,114.3,56.6,30.8,83.4,29.3,36.2,51.5,30.2,0.5
828,96.1,-17.3,46.7,18.5,29.4,32.8,18.9,119.2,56.5,33.6,71.9,35.9,36.3,45.7,32.7,0.333
829,93.0,-13.2,48.3,21.5,33.5,31.5,19.7,104.8,47.8,36.6,73.3,37.1,30.9,48.3,32.4,0.483
830,87.5,-18.1,45.5,23.3,26.0,28.9,16.7,109.2,50.2,33.6,71.7,37.7,36.5,47.7,28.6,0.242
831,84.3,-21.7,40.0,19.0,27.8,31.6,18.9,112.2,52.4,39.2,71.6,25.5,34.7,37.7,29.0,0.207
832,88.2,-14.1,49.1,24.6,27.9,32.4,21.7,101.4,48.5,40.5,66.4,31.1,30.2,46.9,36.4,0.414
833,101.5,-12.8,48.5,16.8,29.2,33.4,19.8,114.1,51.8,37.8,72.5,33.8,35.5,45.5,36.8,0.548
834,85.7,-19.9,43.5,20.7,22.8,31.7,19.0,114.4,54.4,36.6,64.5,28.3,37.3,44.5,27.9,0.233
835,91.8,-17.3,43.7,17.9,31.8,35.2,23.9,111.4,53.4,39.9,73.6,34.3,36.7,41.5,33.1,0.321
836,96.7,-9.0,49.6,20.3,27.4,28.9,20.7,104.7,49.2,42.6,70.2,38.2,33.9,46.1,37.0,0.667
837,95.2,-8.4,51.1,19.4,27.1,34.7,20.7,106.8,48.8,32.0,67.3,31.1,31.7,51.0,34.1,0.633
838,94.6,-15.0,48.0,19.9,28.0,34.6,19.3,117.1,53.8,33.3,77.7,25.2,36.1,53.7,29.2,0.367
839,97.3,-20.2,47.2,20.8,31.6,30.2,20.4,117.8,56.4,40.0,68.3,39.7,36.9,46.5,32.4,0.25
840,91.9,-15.2,42.3,20.4,32.0,29.0,21.9,98.1,50.3,46.2,62.4,37.8,36.9,40.7,30.1,0.25
841,104.0,-13.2,52.1,22.3,23.3,32.0,16.9,110.9,54.9,30.5,59.5,34.0,38.5,47.4,40.6,0.267
842,104.0,-4.7,52.1,19.3,25.8,28.0,19.9,99.7,49.4,31.4,66.4,44.3,35.5,51.8,35.4,0.657
843,106.2,-2.8,48.4,19.9,36.2,29.3,20.5,94.5,47.0,40.3,65.4,34.8,32.8,46.8,34.4,0.618
844,100.5,-8.2,49.4,20.9,26.4,31.7,20.8,100.4,48.6,37.6,67.3,42.3,38.6,46.6,35.7,0.467
845,103.8,-4.7,53.3,21.0,28.7,32.1,20.2,101.3,49.2,30.2,61.4,33.3,31.8,50.6,39.3,0.629
846,96.5,-12.2,45.4,19.5,29.7,30.0,16.4,104.4,49.6,36.8,61.9,31.7,36.9,44.5,31.4,0.31
847,98.1,-13.2,45.7,20.8,31.4,26.2,21.3,100.5,51.4,40.8,62.8,41.0,38.1,44.3,33.3,0.344
848,86.1,-17.7,43.0,25.4,24.9,26.7,17.0,100.9,49.7,52.2,68.1,38.3,34.5,43.9,27.7,0.129
849,102.9,-16.9,50.7,20.5,25.5,27.8,14.6,111.6,51.9,30.5,66.3,33.6,37.7,47.2,38.2,0.2
850,105.7,-1.4,53.4,18.2,24.5,25.0,18.4,97.3,45.9,29.4,69.5,46.9,32.6,53.2,35.9,0.727
851,103.3,-5.5,47.7,18.5,30.0,28.2,20.5,98.0,48.4,38.4,68.3,30.9,31.9,46.2,33.3,0.548
852,97.3,-8.9,44.7,18.6,27.3,25.8,17.8,99.3,47.2,43.9,71.2,41.5,32.4,44.7,29.9,0.452
853,100.3,-9.3,48.3,18.9,22.5,30.6,22.2,100.2,49.6,36.4,65.7,32.5,34.9,45.9,35.3,0.452
854,100.1,-10.6,46.1,18.6,28.0,28.1,17.6,104.8,51.5,34.1,69.8,39.3,37.2,45.3,32.0,0.387
855,105.0,-3.3,51.1,19.4,31.7,25.6,21.3,102.5,50.9,44.9,70.5,39.3,31.8,51.0,34.3,0.688
856,96.5,-11.2,48.5,21.9,26.3,29.4,18.4,102.1,48.9,40.9,69.0,42.1,34.7,46.1,35.3,0.406
857,102.6,-15.8,48.1,17.6,26.8,31.5,17.6,110.0,53.1,30.7,71.0,29.1,36.8,45.3,34.6,0.241
858,105.9,-8.9,48.8,17.9,27.1,27.1,18.5,102.2,49.6,40.9,68.0,45.8,34.9,47.2,36.9,0.516
859,107.5,1.8,51.4,18.6,30.4,28.5,19.0,92.2,44.0,32.6,66.2,29.9,32.5,48.6,37.0,0.824
860,98.4,-11.8,47.8,17.8,22.4,29.3,17.8,100.5,47.9,42.8,71.1,30.8,37.3,45.8,33.9,0.367
861,107.3,-7.2,55.3,17.3,20.6,25.8,20.9,100.9,51.8,33.5,67.1,30.8,37.3,53.5,38.9,0.6
862,108.5,-8.5,51.0,18.4,32.9,24.6,16.2,105.3,50.4,33.0,67.4,33.8,35.0,48.8,36.2,0.531
863,96.8,-6.8,46.7,17.3,17.7,28.3,20.9,96.6,50.5,26.0,64.7,34.2,36.8,45.3,32.3,0.483
864,102.1,-7.2,47.7,17.6,29.5,31.4,20.3,103.1,52.2,33.6,66.8,35.4,39.4,47.9,31.6,0.531
865,103.9,-5.6,48.9,20.0,31.3,29.0,20.3,99.7,47.7,35.6,67.0,37.8,33.3,46.6,35.6,0.625
866,105.6,-8.1,50.4,17.2,23.6,27.9,16.9,103.8,51.6,24.5,69.3,32.3,33.6,48.4,35.6,0.515
867,97.6,-7.7,48.7,20.9,23.9,26.1,20.9,95.4,49.8,32.9,66.7,34.6,34.4,44.5,39.8,0.567
868,104.4,-5.9,49.8,18.9,26.0,31.5,18.1,102.5,49.0,38.3,70.1,33.8,31.3,49.4,33.6,0.562
869,103.2,-10.3,49.5,20.1,27.6,23.6,19.8,101.4,51.4,42.1,71.1,34.1,35.7,46.5,35.9,0.448
870,108.3,-8.0,49.4,17.4,33.1,25.8,14.8,103.6,47.5,30.4,66.7,27.3,33.5,49.4,32.9,0.562
871,103.6,-7.1,48.5,17.5,24.5,22.1,17.0,97.3,49.8,25.6,63.7,31.3,37.0,47.3,33.5,0.533
872,104.4,-5.3,52.2,18.7,25.9,29.0,19.9,102.8,50.5,34.1,67.9,32.4,33.3,51.5,35.7,0.625
873,101.5,-9.7,50.8,21.2,26.7,28.0,19.5,101.5,48.5,44.1,70.9,36.7,32.2,50.5,34.1,0.5
874,106.2,-2.9,53.3,19.1,24.3,26.0,16.8,101.2,48.7,29.4,70.6,32.6,30.0,53.2,35.7,0.75
875,98.1,-14.5,49.4,18.5,18.9,26.2,17.1,105.6,50.0,37.5,71.0,37.5,34.8,47.9,34.2,0.367
876,100.1,-9.0,49.1,18.4,26.0,26.1,18.2,103.8,51.3,32.8,68.2,28.6,34.0,49.1,32.7,0.531
877,101.1,-9.5,48.6,18.6,23.7,27.2,19.4,104.3,51.5,38.0,70.2,35.8,33.7,46.7,35.6,0.517
878,104.2,-7.2,55.1,18.8,19.9,21.7,20.5,98.2,51.1,23.9,64.2,32.0,36.6,55.0,36.7,0.606
879,101.7,-9.9,51.2,18.2,25.4,25.3,21.8,102.5,53.5,35.0,67.4,36.9,40.3,51.4,33.9,0.516
880,100.4,-11.0,48.9,17.9,23.2,23.1,18.2,101.0,51.1,32.4,65.6,27.6,34.2,46.2,35.0,0.5
881,102.0,-8.2,52.8,21.0,28.8,29.2,19.1,102.2,49.6,25.6,67.2,32.0,35.1,51.2,37.4,0.531
882,96.7,-12.2,48.9,20.3,26.7,27.1,18.9,101.5,49.9,31.7,66.4,32.1,33.4,50.1,31.0,0.484
883,105.0,-10.2,53.6,19.2,29.6,32.6,20.2,110.2,53.0,35.5,61.6,30.8,36.6,53.9,35.4,0.414
884,110.0,1.2,50.1,16.1,34.1,25.4,18.0,98.4,48.7,33.3,67.1,41.9,36.2,49.0,34.8,0.788
885,100.6,-9.4,47.1,17.2,25.9,32.7,20.3,103.8,49.4,44.3,65.3,38.8,34.8,47.2,31.3,0.433
886,95.3,-14.8,40.8,21.9,39.8,31.9,15.7,104.2,47.6,40.7,64.1,39.9,34.1,41.4,25.8,0.241
887,99.0,-8.3,47.9,20.2,33.3,26.1,18.6,97.0,46.7,32.8,62.8,38.4,31.4,48.6,30.8,0.484
888,86.2,-21.4,41.0,21.6,24.1,31.8,17.8,107.1,54.0,42.9,64.6,29.1,38.8,38.7,29.4,0.0
889,106.5,-5.5,50.2,17.3,26.7,32.4,16.2,99.4,45.3,29.9,65.7,32.7,35.1,48.0,36.1,0.531
890,105.8,-6.1,52.4,16.3,21.7,34.0,17.0,101.6,45.8,29.1,64.1,36.4,29.9,48.5,39.4,0.567
891,98.1,-10.9,48.0,18.8,24.3,28.1,19.4,105.4,51.8,37.2,67.9,39.6,34.9,47.0,33.4,0.4
892,108.2,-3.6,51.7,16.4,27.2,25.5,20.2,99.7,52.0,36.8,70.3,40.9,36.0,53.7,32.6,0.6
893,111.3,-8.5,49.9,16.3,33.0,25.1,14.1,109.1,52.1,35.1,68.9,42.3,35.4,46.5,36.2,0.5
894,100.8,-5.1,45.5,17.6,30.7,30.3,17.3,97.7,46.1,39.6,72.2,43.2,32.3,46.3,29.1,0.611
895,108.2,-6.8,52.0,21.0,30.5,28.6,17.0,101.3,48.5,37.1,71.8,43.9,32.5,51.0,36.3,0.531
896,104.0,0.1,47.2,18.4,33.9,27.2,18.0,90.3,42.5,31.3,65.9,42.5,29.4,46.3,32.6,0.722
897,96.3,-15.4,46.8,19.2,27.1,29.7,17.2,102.4,49.6,47.5,70.6,38.5,35.4,48.2,29.8,0.214
898,103.2,-6.3,49.7,18.9,28.3,30.6,19.5,98.0,47.1,40.1,73.6,40.9,32.7,50.1,32.8,0.516
899,110.3,-7.4,52.2,17.5,29.2,28.7,16.5,106.1,51.1,33.2,67.7,33.6,35.2,49.2,37.9,0.483
900,108.3,-10.6,53.4,17.0,18.1,30.4,15.8,108.0,50.1,39.1,65.6,45.9,35.4,50.8,37.2,0.4
901,103.1,-14.1,49.8,17.9,26.5,24.6,17.5,107.3,54.6,32.6,68.4,37.4,36.6,47.0,36.2,0.387
902,109.1,-3.2,51.8,17.9,27.7,26.5,16.6,101.4,48.3,41.9,70.5,40.5,34.2,51.5,34.8,0.645
903,108.3,-2.8,48.3,16.1,31.3,28.8,16.9,100.2,46.8,31.8,67.8,38.2,31.4,46.6,34.1,0.706
904,103.5,-3.9,50.8,18.8,27.2,27.5,20.6,96.8,48.5,46.2,69.8,40.5,33.6,49.5,35.6,0.645
905,105.2,-5.4,50.2,18.4,27.0,27.8,19.0,100.7,50.6,37.7,70.4,46.0,36.9,50.7,32.7,0.548
906,103.2,-6.0,47.5,17.5,30.5,29.1,19.0,93.4,44.8,32.4,66.1,35.3,32.1,47.5,31.6,0.594
907,99.7,-9.0,48.6,18.2,24.9,26.1,18.9,104.0,51.8,40.3,72.1,36.1,34.3,47.7,33.7,0.5
908,97.4,-12.6,45.1,18.0,28.9,27.5,16.5,104.1,51.6,28.6,70.1,37.5,37.8,43.5,32.0,0.344
909,105.7,-9.2,52.5,18.2,24.9,26.8,15.8,103.2,49.2,33.7,68.1,35.1,34.5,50.0,38.0,0.5
910,104.4,-7.5,51.6,17.7,22.7,27.7,16.2,101.4,46.2,39.4,74.2,37.5,31.4,50.7,35.1,0.639
911,99.8,-11.8,47.6,18.8,27.4,28.8,20.6,105.0,54.9,33.3,66.9,32.0,39.7,46.8,32.5,0.414
912,109.2,-0.4,53.8,18.9,29.3,18.4,16.4,96.3,48.8,29.5,70.1,31.0,33.0,52.0,37.5,0.742
913,102.0,-11.9,47.5,18.8,30.6,28.1,17.4,107.0,53.7,35.9,71.0,33.8,35.8,46.4,33.0,0.355
914,108.5,-3.8,54.5,17.4,26.6,24.6,18.8,98.0,49.6,39.0,67.7,38.4,36.8,52.7,39.0,0.7
915,113.2,-6.1,53.5,16.8,26.1,31.0,22.0,106.1,54.8,39.9,72.2,34.6,38.1,51.4,37.1,0.576
916,95.5,-18.5,48.6,23.6,27.8,24.8,14.9,106.9,53.2,30.8,68.3,34.2,35.4,46.2,36.2,0.138
917,110.4,-4.8,53.5,19.1,34.5,29.9,15.5,104.1,48.7,26.2,73.8,43.4,35.2,54.8,33.4,0.606
918,106.1,-8.0,53.2,18.8,25.4,26.4,17.6,103.8,51.9,33.3,68.0,33.2,36.0,52.5,36.0,0.515
919,104.6,-3.8,52.1,17.6,19.5,25.7,19.1,101.2,51.0,37.8,74.5,41.2,37.0,52.7,34.2,0.625
920,99.7,-10.8,51.3,19.3,23.2,24.1,17.8,106.1,53.6,28.6,67.8,28.3,35.7,53.1,32.3,0.452
921,107.6,-11.9,53.9,17.3,23.5,24.4,18.5,102.4,51.8,33.6,66.9,31.8,34.3,54.7,35.2,0.406
922,106.5,-13.0,54.4,17.0,23.9,27.1,16.2,107.9,53.1,29.5,68.5,31.9,35.0,55.5,35.2,0.387
923,107.0,-2.0,54.5,18.2,27.4,25.4,19.5,99.1,48.5,35.0,69.2,30.2,30.7,51.9,38.2,0.742
924,102.6,-10.3,49.5,19.4,29.3,28.6,18.3,104.8,51.6,37.1,74.1,39.3,35.5,47.8,34.4,0.452
925,102.3,-4.2,49.9,18.3,28.9,28.4,18.8,96.8,48.2,33.3,68.0,35.2,33.0,47.9,35.6,0.636
926,92.7,-20.3,46.0,21.9,27.4,28.7,15.4,112.5,56.1,26.9,71.0,34.8,37.3,44.1,33.0,0.133
927,104.5,-7.5,49.5,18.6,35.5,27.7,17.6,105.3,51.0,31.6,69.1,34.9,35.7,48.8,33.7,0.548
928,94.2,-17.6,49.1,19.9,15.9,28.8,17.4,106.6,51.7,34.4,69.9,39.1,34.6,47.1,34.5,0.258
929,102.1,-10.4,48.8,18.3,29.5,32.0,16.6,108.8,48.3,35.9,63.6,32.8,31.5,46.9,34.6,0.516
930,91.3,-21.9,44.6,21.3,30.9,32.8,15.8,111.3,51.4,23.9,63.8,28.6,34.5,43.2,32.2,0.161
931,95.0,-16.4,46.5,18.6,27.6,40.4,23.2,111.4,52.3,51.8,67.5,34.2,34.7,45.5,32.1,0.25
932,95.2,-13.7,44.9,19.6,31.3,31.0,18.2,104.8,48.4,35.6,67.5,39.8,30.4,42.8,32.4,0.4
933,96.1,-9.6,47.2,19.0,30.6,32.4,21.3,102.0,49.6,35.6,62.8,30.4,34.8,45.5,33.0,0.5
934,100.2,-13.1,49.6,19.4,33.9,32.7,18.4,108.6,49.2,33.6,69.1,35.9,34.7,50.3,32.0,0.452
935,100.2,-7.2,46.3,19.8,39.6,28.8,20.2,102.4,47.4,40.2,65.0,40.9,36.7,47.5,29.1,0.647
936,97.9,-10.3,50.1,19.4,25.7,31.4,20.6,101.8,49.5,30.1,63.1,34.6,32.4,50.3,33.1,0.484
937,96.1,-15.4,44.6,20.1,37.2,30.3,19.8,110.1,53.4,53.3,67.6,33.9,37.7,44.0,30.6,0.31
938,93.3,-17.7,47.3,19.9,26.2,33.5,16.0,113.1,51.5,31.6,68.2,26.9,32.7,46.9,32.0,0.233
939,92.5,-21.9,44.8,19.9,29.9,30.2,14.8,118.0,53.4,30.6,68.4,31.1,35.9,42.3,34.2,0.138
940,100.2,-12.5,47.9,18.4,32.2,31.1,19.7,111.3,50.9,38.0,73.0,41.4,37.0,49.5,29.7,0.516
941,92.1,-13.9,45.8,17.2,25.3,33.7,24.6,100.9,50.2,40.4,69.8,30.6,33.7,44.8,31.7,0.424
942,90.4,-17.3,46.6,20.4,26.1,34.7,22.0,104.9,49.4,32.9,69.1,35.5,33.5,49.6,27.6,0.312
943,98.0,-13.8,48.4,20.2,33.4,32.4,18.0,112.1,51.1,39.4,72.2,38.7,35.9,49.2,31.1,0.4
944,92.3,-13.7,45.9,20.4,32.2,30.2,18.6,104.9,46.6,34.9,66.4,36.1,33.1,46.2,30.3,0.452
945,99.6,-13.5,48.3,18.5,31.5,30.8,16.4,113.2,50.8,29.9,67.0,38.5,32.1,45.3,35.8,0.414
946,99.6,-7.0,47.6,19.6,36.9,27.5,20.7,101.4,46.8,44.3,66.7,32.6,32.7,46.4,33.6,0.667
947,100.1,-14.7,49.7,18.8,29.2,30.6,17.6,111.6,51.5,37.4,70.5,32.8,33.6,49.2,33.7,0.387
948,92.5,-19.6,46.7,21.2,31.5,32.5,20.2,113.3,54.0,34.6,66.5,33.3,38.0,44.6,35.1,0.207
949,101.3,-13.9,49.5,18.9,27.4,34.2,19.4,111.0,51.8,44.0,70.6,36.1,34.4,49.8,32.7,0.379
950,99.3,-8.7,48.5,20.9,36.4,28.9,19.5,106.7,49.5,37.1,68.3,38.8,35.4,47.0,34.8,0.645
951,91.5,-13.5,45.1,21.5,29.3,31.3,23.7,99.0,48.4,42.5,70.2,41.3,29.8,43.8,31.9,0.424
952,97.2,-15.1,49.5,22.0,30.9,27.1,19.5,108.4,52.8,33.3,72.7,35.0,37.9,49.2,33.5,0.406
953,86.7,-22.5,41.0,17.4,27.9,33.4,20.0,111.6,52.7,46.9,68.5,31.8,36.0,40.1,28.2,0.133
954,101.5,-11.9,52.8,20.7,29.7,32.4,18.7,109.1,50.4,23.9,71.4,29.6,36.9,50.4,38.1,0.515
955,99.8,-10.7,47.6,21.4,40.1,30.9,18.5,107.6,47.6,38.9,64.4,34.7,33.5,47.1,32.5,0.552
956,98.3,-23.0,47.9,18.2,26.2,34.1,17.9,119.8,57.6,33.0,71.3,27.8,40.5,45.5,34.4,0.097
957,97.0,-13.8,51.0,21.8,31.1,28.3,16.6,109.9,51.2,30.1,65.9,32.6,36.4,51.8,32.9,0.438
958,101.7,-13.1,49.8,19.2,30.3,35.0,19.3,112.7,51.6,35.9,71.7,30.8,36.0,49.3,33.9,0.448
959,102.8,-10.1,54.1,16.2,20.5,35.4,20.2,109.5,51.7,27.3,66.0,29.1,34.6,52.3,37.3,0.6
960,93.2,-11.8,47.4,20.9,31.2,31.2,22.3,102.1,50.5,36.2,70.6,34.3,32.8,45.9,33.2,0.485
961,95.6,-16.9,48.5,21.5,32.5,22.6,14.6,108.4,50.9,33.0,69.6,30.0,33.9,50.3,29.9,0.333
962,97.6,-14.6,48.7,17.7,26.2,31.9,20.9,111.0,53.2,45.1,70.3,30.4,34.1,46.4,34.6,0.448
963,104.1,-7.7,52.8,16.5,25.7,31.1,18.6,110.2,53.6,23.4,69.7,33.5,35.5,51.2,37.0,0.621
964,101.8,-5.3,49.8,19.7,35.8,28.6,20.4,104.6,49.0,46.7,68.8,34.2,36.2,47.0,36.0,0.742
965,98.5,-16.3,49.0,18.4,26.6,30.2,18.6,114.5,54.9,35.4,69.3,36.8,38.8,49.2,32.5,0.333
966,95.1,-15.3,47.0,19.8,29.6,29.9,18.1,111.6,53.0,37.2,70.5,34.1,36.6,45.8,32.8,0.379
967,97.3,-13.0,50.7,20.1,28.3,29.5,18.5,104.9,48.2,35.4,72.3,34.4,32.8,50.3,34.1,0.516
968,94.6,-16.9,47.9,19.0,25.1,31.5,17.8,108.8,52.1,34.8,68.7,33.9,35.8,48.7,31.2,0.31
969,95.2,-11.5,48.8,21.0,30.1,27.8,22.2,104.5,52.2,38.5,67.6,32.2,34.7,47.3,34.1,0.545
970,102.3,-13.2,51.7,19.9,31.8,27.0,16.5,110.8,51.8,31.3,73.4,38.1,37.3,51.1,35.2,0.484
971,95.5,-11.7,48.5,17.6,26.9,28.5,19.2,104.4,48.9,39.3,69.6,28.6,32.4,47.3,33.5,0.548
972,104.9,-9.0,48.8,17.4,33.4,28.6,16.9,112.3,53.8,31.8,69.6,35.0,34.8,46.5,35.3,0.581
973,92.8,-13.5,44.0,20.8,33.4,28.9,19.8,106.4,51.1,46.5,65.1,33.8,35.2,43.1,30.1,0.464
974,93.1,-16.7,44.5,20.8,31.8,29.2,20.3,107.1,54.9,38.4,67.2,41.6,38.6,44.2,30.1,0.214
975,97.7,-8.2,51.0,19.0,23.4,34.3,18.9,104.9,48.8,31.4,63.4,33.4,34.4,47.8,37.4,0.516
976,103.4,-5.5,53.9,17.9,21.6,34.8,26.9,101.8,53.5,35.0,64.0,32.2,39.2,54.9,35.1,0.613
977,92.6,-14.1,43.0,18.5,28.7,34.5,19.2,106.1,51.1,39.0,63.8,37.6,35.7,42.3,29.5,0.345
978,102.5,-10.6,49.3,20.1,34.7,28.2,21.2,101.0,49.1,55.2,65.7,34.7,33.7,48.4,34.0,0.469
979,114.1,0.0,54.3,17.1,35.9,32.5,18.7,102.2,46.8,36.6,67.0,41.2,33.7,52.6,38.3,0.818
980,95.3,-11.8,48.7,20.3,28.8,31.9,19.8,103.1,49.3,37.0,66.6,37.4,36.1,45.3,36.9,0.385
981,101.8,-12.2,48.9,19.2,32.2,31.6,19.3,105.7,50.2,41.8,66.2,36.4,39.2,48.1,33.7,0.393
982,106.3,-6.8,53.4,18.6,30.0,25.8,15.4,106.8,50.8,28.8,62.5,31.4,35.4,50.0,39.4,0.594
983,87.6,-19.8,43.9,22.1,26.5,32.8,18.3,106.1,50.4,42.0,64.0,40.4,32.7,40.0,34.8,0.103
984,101.3,-13.4,48.8,20.5,36.4,29.2,18.7,109.3,53.1,42.7,66.6,34.8,36.8,49.1,32.2,0.357
985,113.4,-4.9,58.6,19.3,26.4,30.9,16.5,109.2,50.8,37.1,72.7,34.5,35.4,62.6,36.4,0.613
986,99.3,-12.3,49.9,18.0,26.8,34.7,19.5,108.5,51.4,40.5,67.8,34.4,33.5,48.8,34.4,0.393
987,105.7,-10.5,56.0,20.3,27.0,34.2,20.3,109.2,53.1,42.3,73.2,40.3,37.6,54.2,39.5,0.467
988,96.9,-18.0,46.6,16.3,27.0,34.1,18.6,108.7,52.0,42.6,66.0,30.9,33.3,43.2,34.5,0.241
989,105.0,-6.4,48.0,18.6,38.6,29.0,21.4,103.2,50.6,53.7,66.3,35.3,35.7,45.8,36.2,0.6
990,106.8,-9.0,51.6,17.8,28.7,26.2,19.2,105.1,52.2,40.8,65.3,34.1,36.1,50.1,36.1,0.517
991,94.6,-16.7,44.8,19.7,32.4,29.3,17.6,108.3,51.8,43.9,67.3,36.9,37.2,44.4,30.4,0.214
992,91.0,-19.2,44.1,19.8,28.5,29.6,18.5,108.9,54.0,31.9,71.9,35.7,34.7,44.6,28.8,0.111
993,103.3,-9.0,50.5,18.2,29.5,29.4,17.0,108.7,50.8,30.0,67.5,35.6,33.8,49.8,34.4,0.545
994,99.8,-6.0,50.4,19.2,31.4,29.0,21.6,100.0,49.5,42.7,68.8,41.5,36.8,50.0,34.1,0.621
995,106.6,-6.0,52.4,17.8,27.6,31.9,16.0,111.2,50.6,32.8,70.1,44.0,36.4,51.3,35.9,0.586
996,104.5,-13.8,52.4,17.3,24.2,35.8,17.6,116.9,56.4,29.5,71.3,41.0,37.0,52.2,35.2,0.393
997,108.8,-0.7,55.7,18.4,25.6,25.0,16.0,103.3,48.3,31.9,69.5,29.4,31.8,60.9,34.1,0.793
998,99.7,-11.5,47.8,17.5,29.5,32.4,21.0,103.7,49.7,39.3,70.1,26.9,35.9,43.5,36.6,0.519
999,98.2,-13.3,49.4,19.8,25.2,32.9,19.2,106.4,51.4,40.5,69.1,37.4,36.2,50.1,32.3,0.414
1000,105.2,-10.3,51.0,18.5,35.2,28.1,19.4,108.3,55.1,42.1,69.8,28.8,40.2,48.0,38.7,0.5
1001,105.4,-12.0,50.8,16.9,31.8,29.6,17.9,110.0,52.1,38.5,70.0,34.9,35.9,48.5,36.1,0.516
1002,94.6,-18.0,45.0,20.3,31.6,28.5,18.3,108.7,52.7,44.9,70.9,45.7,33.2,45.5,29.2,0.214
1003,101.7,-13.0,51.4,17.6,24.7,30.1,21.9,108.7,55.3,39.0,69.8,35.1,36.9,49.0,36.8,0.484
1004,105.2,-6.7,52.7,21.6,37.4,32.4,19.0,110.3,52.6,31.1,69.2,34.3,35.0,53.2,34.7,0.667
1005,99.3,-7.2,48.7,21.7,34.2,28.0,21.4,98.2,48.5,48.7,68.5,39.5,35.0,48.3,33.1,0.607
1006,97.6,-14.6,48.1,19.2,29.0,30.1,20.4,107.0,51.5,39.7,69.7,38.5,34.7,47.7,32.5,0.4
1007,104.7,-7.5,49.9,19.8,34.7,28.9,22.1,105.6,54.0,39.9,70.2,35.9,37.1,49.0,34.8,0.594
1008,112.3,-2.7,58.8,18.1,25.2,25.7,16.9,103.4,48.9,26.8,68.3,27.9,33.5,61.7,37.6,0.727
1009,99.4,-13.2,47.7,20.4,29.9,29.9,19.3,106.1,52.0,33.4,66.8,32.2,38.5,44.6,35.3,0.414
1010,101.1,-14.3,49.8,19.1,27.1,31.9,19.1,112.2,55.3,35.0,69.4,33.4,39.8,48.2,35.1,0.379
1011,100.7,-6.7,50.2,19.2,33.4,26.2,19.3,99.9,48.4,32.4,67.2,30.4,33.3,51.3,31.8,0.657
1012,98.0,-14.7,48.2,22.1,31.0,29.9,19.9,109.2,55.2,40.9,69.9,36.7,36.0,48.5,31.8,0.296
1013,98.8,-15.3,47.8,19.4,29.3,29.4,17.5,111.3,54.1,45.9,70.5,33.0,36.8,47.2,32.4,0.3
1014,107.2,-12.3,54.3,18.1,26.2,29.3,17.2,115.6,55.2,34.5,70.2,37.7,37.9,50.7,39.3,0.483
1015,94.3,-15.9,49.8,21.6,28.5,32.0,19.0,105.6,50.7,34.1,67.4,24.1,35.1,50.7,32.2,0.345
1016,96.3,-9.5,49.3,21.9,25.5,27.7,23.3,101.0,52.7,35.4,66.7,37.8,36.1,48.1,33.9,0.536
1017,97.4,-7.9,49.0,19.8,28.2,30.1,20.3,102.6,51.0,36.6,72.0,37.7,33.4,47.5,34.5,0.613
1018,110.3,-4.9,52.9,16.6,32.3,30.0,20.8,105.7,52.5,34.2,70.4,34.7,34.0,51.1,37.5,0.71
1019,99.4,-12.1,49.6,18.8,29.2,30.5,18.4,110.6,53.6,33.1,68.3,28.7,39.0,46.7,36.2,0.452
1020,98.7,-11.3,47.8,18.2,27.3,31.1,21.5,105.1,53.2,39.7,78.6,32.6,34.0,47.7,32.0,0.448
1021,103.6,-3.2,50.5,18.8,33.0,25.6,20.4,99.5,48.7,30.1,69.1,30.2,33.3,52.3,31.0,0.774
1022,101.1,-12.6,48.4,17.2,27.8,31.6,17.7,109.2,52.5,28.4,68.8,33.9,36.4,47.1,33.6,0.419
1023,95.7,-16.3,46.8,18.7,28.5,28.5,18.9,112.1,56.6,39.3,70.8,34.6,37.5,47.6,30.3,0.345
1024,96.5,-15.4,50.4,20.2,25.6,28.3,17.4,110.3,52.7,33.5,69.2,29.1,32.3,47.4,36.6,0.345
1025,104.6,-13.3,50.4,18.8,31.5,34.7,19.3,114.3,57.1,27.2,69.7,26.4,38.5,49.9,34.1,0.414
1026,97.4,-14.3,49.1,22.7,28.7,28.4,20.3,109.0,54.3,54.0,71.0,36.2,38.4,49.3,32.6,0.321
1027,88.4,-16.4,46.1,22.8,27.9,32.9,19.2,104.0,51.1,33.2,69.7,36.3,34.1,43.9,33.6,0.276
1028,107.9,-3.8,50.9,20.7,31.8,25.1,19.1,97.1,50.2,34.1,66.3,42.1,36.2,49.9,35.0,0.529
